Address,Balance
0xf3dc9a182f7532f0f9c2973630e757700ff79bf3,385424395126195930462303
0x9938dfcb5a93e2242db5dd5eedb176af0cafcf99,382514584138685426502300
0x7ac1d9e4df70401cc5d95868fba42ebdf3e9f7c2,380873130550924856420280
0x55c47f2f505d1f12b77406b3d09f43f2740df2de,379465326456380498700165
0x2061144b0f427d78c6f1a8201ea66c4672cdd843,376603308469953649062838
0x384be3736bd68853059910f51b5c76bd979986c6,375405809631471908037070
0x8374ddf0fe831a4ac8c036fbe588b3985cba9e36,374431457622311103022237
0x6580135c26c05f1e928b3134775cc5be1a3927d1,374303285681563763793843
0x9f08521bf0706181872efe18a59bd459a738be91,371971015407687237930144
0x61134dea4ff7c177068fb8e40edac6c4b7c647d8,370987993160343713937872
0xe4fd07e37f25f89f7cbf1446d614a5d2c456a914,370725590055155608527075
0x1a36cba68d4153b2fa993211b52f8d18140c28f1,369679755310311975520330
0xfc5534ec46ce12c959ea78df68a358835bff8fc8,366557399929529429424823
0xe8700e2eab13ab9812757e43fdce1536b8d04f8d,365745522407966269320484
0x88e57735cd545d696377720c566f55701305de61,362717208775998500397432
0x383705bab6bd8cd1714b59cbb0a04b5fa2009cb4,362383912504270036198308
0x03a025afad1e656b9df32f2620717875a48e6b1a,357917740219480201161569
0x877c07fe4722a3d1b1e492eda260fec1df9d85f2,357465140461809988823881
0x23041f2027a730c6db55482412f36aa469ca5468,356750836199042467553102
0xe2a136efd6769c6d77b0b8a09d34af172fab89e1,355952633274087174809488
0xb5a96c814d380542781b8de347bbae45170c41cd,355482734780922829452838
0x1444d5b58fd45313ba95b13d39cc9c241b0461fe,354646751783434979729153
0xe7b101bb43ef184f1491ecdbef476bb59db51faf,352651471611451199809282
0xe6b7775e47507a45184ae31122e91de586652ed4,351751852752394328330809
0xf78fcee8feb36e5f1c75543f275da93553c7d091,350762906924994811263255
0xedb0db58e807168057da0e31bffd46977e6c3952,350449817402922784276915
0x2817cd258d8f12e02102d92dc277c39adb1946eb,349676540361180865940708
0xf72cf0222bc844df061c1be4efe83a619d971d5a,348943758595201293254572
0x180b6e33b8dbee867ba6a04972567c957873d769,346023069459637952065206
0x2294326467f9a7336878c492f15b29fa06bf46ad,345261622456255374439302
0xfcf76f546a0f22497cc98fd4b7252a3a69d6a9c8,344781744098944958170734
0xa1f5a414d2b841216f1341adb6efc0690e86e506,344432099647019236785291
0xeecb06c6bbb9d4debdb28894d85b21226fa7df9f,338308610000000000000000
0x493b3cb42b5963db264da348fd57e812f7abfeb5,336963110448170075311413
0x1a8aec632463eda6e993399bf07ec3cc1f2afdfe,336231777050761834890444
0x7172f6a229d189cf795e0fba0f6cb0baf661df53,334676704073428135118598
0xcc1b8adb8fdb184622f4ed4a716904daabc3f6fe,333591449708393222981061
0x19c3517094f69e81f0c5e2e555b887e4cc60fb49,333421112795014522151672
0xcd5b001b36fc947d282bb2335b25c2a174719431,331386893872764821454043
0xd3001afd9bae93a313d6285cffa13f066cc04de9,329030690017194932754755
0xf548b7f69065f365b8811130869d455b774a4d9d,327443656072798055428647
0xa9e284f1e8abd194623e3c486bb46ce23c0dbbc2,326692185069381321058938
0x99696188dbc706eea75d5ffeae891ff87d8fe017,325902189331133438151058
0xfb888932510e1bcba5ed88dd5d3733735a4acd47,320931373581800002498415
0x7c3f3543fbdf3f6ddb9766b63bd038e4314c1c8b,320176998713391190486155
0x0d959663eaace1d7f00a102ade6807740d85f387,320051504265262141962476
0xa974455b49b7e640db9f7ca354c3979ce49b6666,315369849348605818392342
0x80fcb821aec1c95ba065c2b13d7d867bc74318aa,315311925666765500882570
0x5e9e912c7942bc8cb427a32e3c0158438400ea48,311492701734263534373763
0xc3e81cb9e75cd2f9089f50dd60f328fdfa41fa86,310546191170473910955064
0x4ee6fd47ed7436d721263799a55fe897d6f8fc48,309751134345725366738611
0xd74578194d77bdef4e885662bcbbd1b8054ea6c9,309341972281002657270027
0x255e9c7fdd070c66f5ca08edc9beccdf91c115d1,306845075834919407103614
0xe5aeb354940582d1b921f4d2c1ec1c076bd25d3b,306716168818843455258344
0xf142b317d856f98cbb90d4d296fb0d48e1b31082,306384093487685934129563
0xeb7a6570896d165a7e6a0f47449e5a2280849aa7,306265495765353008485174
0xa1cbc9b109efe14db275859e55941cf0c46cfb9a,305641854634809001640908
0x40ed73f72782b13d98866c8baec9659519ad23dd,303731250291360876082682
0x96f4588f64014307f3c4af250deeba224720f221,302136411212712363167440
0x1b15a511eb1c9b4c5185257d188b543de65eb589,301332230057892824683392
0xbaa4d7224694a3e6b3ec2ca493a3ae8d6e84cc2e,301199963969590283968269
0xa667a51bdcb32dabc8a9396a4523b5fef314ebe7,300075803991132548502618
0x3e84d6b5b7cf318a0b10ca3fb400f9edb24a32b0,298936283942735693312549
0x89a65e18e3e9cf17dba0e23f932a6a40adf74ac3,298184653058509206738456
0xcb53cc267285154ea8f3864731f2f876493d1930,296165965113130638647487
0x9fb71045cdd86e2603582790238efb2a2fcc9bf0,294528402925870434411949
0xa272ef600c4ca55f944300e100667ae80735d0d9,293825309226595122081071
0x7708d22346d2a8a0fd0bdf13b43cf3bd357335ab,293177409004745094660043
0xcbed67776335c7432b4a8e8b2d91794ffb58fba5,292930938427931847578449
0x1e2bba1c2f5fcfdc95c19ea40a4cf714b557f374,291836918175629674300528
0xe35d7710c05a204d2b071a102b10c66478f4fdb4,287686158989702440228606
0x6ff05c137e979238bd454d56193e0f6bb472ec8f,287370880706859414936654
0x8b874eb488455d92ed2a2c7d5d2538338bc78b53,286303629520278095862347
0x913be66d17c0c54a32f17e477f33af5cf8ec6653,282570559384750082785762
0xff62c3e446d2e36a57d4316e52badd0f2409d803,282113391213832357354774
0x4580343041f27ee6d8eac905bbc6b5cc33f1054a,278857467297815299841370
0x30d6c8bf5bf767993a369d164ce8087c37702980,278802554525690793614208
0x35eb51829237d9c1d1b54ff7f004e9fd9d32ac4b,278576630533683570257368
0xeb5094e0ea18f4060b18e76a365b7399a3cb2c79,275873888297655060521330
0x6e5d28bfd119049ad1f0b0d8b9b003f6c7d859fa,275625000000000000000000
0x0ca7596ebdc05374fd7c23c6bbd0a9d9a5d09342,271735026364216151936327
0x6b0eef435978a88e880bb3122c0baa747cc2a1f7,271407668736281700123520
0x88389d70e41e195520a7243cc80044f734b71e8b,271076045708119350958397
0x688ef92e36ead64ceec009c8d1467696a6620992,269698338762371326764385
0x8a9e3bbf279bde2f8ac18ab64c771213694887b4,267684859358413324718826
0xa6427ca1fb85acf8e8834a866069d691027e721c,266090334080624795452490
0x9d61e229493d84a319309757ed052311f1f358b3,265042175083409225372323
0xc196e59f9a303c6fa3a9736210dfedc1a2100ec4,264788791846027791393001
0x3ab5a9f922e7e5bce6eeac24b28e483c5137f6a6,264510811762472392815716
0xe072397a452d6904058eeb1a96639de354343f25,264402575295814910616385
0x2520608f87d009fde5ca801efebef52b891459b0,263817905218326712321708
0xa74e439232c825b215efae7a5fb7489efdd82388,263520255796309709972908
0xb23bc1e5de9dba100ddf5d63b7a0754c5372a3f2,261444344522436065048056
0xaafca81449115d7e83bf2d0c13962bbaf281bdee,261292621118934002069083
0x7a7f097848cbd0338af65c26274b04c15d74c93f,260806301854021612644828
0x8a03f8237fa235bf149613e5697a3273b0b8a3ac,259699812737762031189713
0x371c5db60f62e0703a28720fb814d8bc9e31c20a,259271549183729456116799
0x303f70b10ae6347d46fd757a9aca1c3281231fca,258620301354037871200121
0x84fa70b3e426705305a49ffcf8860b60db4e622a,258455112338810596545380
0x6d0a3484d7bcecc58824941c05f5257b2e553577,257316037152627454786166
0x52d62c21b786c4c99867940713d78de2f98a6a95,257164241866857370011775
0x7020ae2927743071336877c3c1f97ad79e4b74f3,256218217368520906501867
0x6a92b04612f647f048c24951673d45471c7e18c7,255483796358571258345137
0xf25fee17f86c6d4720436262d62ae678910b0c26,254160079056658795669135
0x5a6d8689a3286e09ca54b0106bdc7dc795a8588e,248918376796086544337793
0x60bc5c071d6c2759261a1f580a57f26f59cd7e30,246709950338835965002510
0x7929656d46c163e0434eefcef0f900de4867cd6b,245305567724838479171410
0x498391c9e31cd4877f2ef69c9f596c709955543a,244734612099171988522816
0x39959746770ecf5ff282784549e178e81a85c201,244155351124047886693468
0xd546295ff3ec5773a5d8ef53f979961382bace92,243336776066229325664878
0x40c86feea75b54c137d432526eebdcd134a35d83,242244281871627118996322
0x5de49821bc02b119ccf5227bc8cf960a5e007e21,240584921817055118759235
0x107d47f1b2dbc9a02617f45366c1528bf7020cbc,239430170449970768010930
0xbc6a0f48cb667882acbc325f15f5c0fe2cfbee2e,237468566019412921449345
0x9c622ce25a69097537b3eee75c1db3ce28104c36,237380417529002364484758
0xc65aa07a7134b08a558cbc29aba93cebdfb02a33,237284793860511776816161
0x114216ec4cb160072c91109268fc13c71adcfa8b,235724183639118744453678
0x57a07e048a4dc20de692dc6e176a8e03fa14200b,235125722656648541886347
0x149f71a18b95812a2a62b10b3259966cf3b8bd0b,234235715379663335884731
0xf3467a2b4796c94ff72c23eb8e5135bd76e5c149,233484473895871210509560
0x321794f6653220e50eac9766c4baaff7aed4e1b5,233244090322791032775440
0xa252d4995e5e607261bbe216e1b77ffa4a0fdb03,232642379886045892754307
0x0be9d3cc0d85ffb83f56a5027392ab39ec044b07,232297218131418472897987
0x6699955ff3fa1b1e7d27ad87e63f5b447ee756d1,231014235511881175904438
0xf3d756a3431182ee75e9e41652e21da76f2d97e0,230000000000000000000000
0x7bc919e086b75ac227eb7727ca59a0938967289b,228947105450233584120722
0xdae4c51069a863af892de3059cc2af12d72f05d0,227909099594146881158041
0x9bea96bfd2ba64fff65730116bf3f52c2e30ae9a,227436621901607637128898
0xf13725c70d9f8fae79933960b29c9b6e44edd45f,227126753276949725637972
0x7fd3f8afca9640605458beac0946909188c863a0,227118464033006936359621
0xae62e54ad63f3d377aef2c0744ecbcee151a7d90,226791020855008381266987
0xf1ee38b5da893b349a0dc76255ebd4ae5b1c26ac,226483352550678502779946
0x532b0d66758fcdff0d1ab3614478e948f6520cc8,224793960888930974162956
0x135da63a8747c6c7e5fa8b1c9adfff945b28fcff,224347383800886845223015
0x80dd8f653ef624c7ea5dd9262b3d2607c27c68af,223876318721260000348033
0x17a31e2c9ee71836896364cb26ec28741fd2a037,223282107030817339912333
0xc6048e46b00ef5473f95f66627140418bbc29b3d,223088065934811838927264
0xe3906570ed54e003d936fb3564acbd32338eab57,222290328911570739308903
0x078271099ed5fe72c19e0145e2b57908c8fc3244,221491730234905667241313
0x39d0ef8b916ac2ad9c2482908641d5ddfba54aae,220357143743960895498684
0x0532da9a4248daa5a48b4d7c6c1c8fe447b1320a,220054660371366024280343
0x992201a0f99544d760add60f26a4805d3cf224c2,219603936361882844320219
0x090b4a44f630f893509bf6741719cfe37bffc544,219540584902418531499029
0x0117ef90f2b5c7515c8447396ab9d7fbb96afdf2,218284857406297169968434
0x03a26a32a83ff45adb72ff332c8b5955addb8247,218212752259937885930800
0xd52a6713f3a51e8edafcee8d938c707ceab13594,217999487041215322602181
0xc2e93ecfaa1cbcde01e56090e51e7d7786fbf7f3,217788875980167622708493
0x3f4b700f0f0187d71f0a5b52c24d99696fc8b06e,217663360910480267575574
0xb145400da27a2497d9fc2cd5621f2bfd37617af4,217023201835467417817185
0x8258942af6ce44151478e3ae2765bd1f80d8b303,215044091794117234528458
0x40ccabed0027fc0c494ea8e087e6c7c055c848ca,211823499225407486119006
0x05501dcb43ab79332dda281fc602071c6b9e1669,210902602376250094765459
0xa4231bce4ed13e160ef96829b059839b07fa3591,210373185774017794550138
0x4facd173eb1d48d72551ce0a2d99e5e50758a961,209287712859698885282480
0x4755791bf6f16b8af3a829dafdd7c356e1a1599d,208499880691966077288379
0x332b6d8e16d7452544117d61407a55da7111bca2,208399632045273930999821
0x71eea040d83f0a83a7bbfbc2e7509870c67fe47a,205563063291140871392637
0x4ec3835ae43dfe8cb6db427218ce786c0a894adb,205432573823251262716156
0xbc27ffef35cd7f8cf99640ac8398966f03df1d2f,205368332382095208013696
0x163037bf73186469b0094cf51396a785043df8a9,204746296951612415219712
0x86c79fa5c75bb947cd9443b1e9dcb670a0546806,204071580999954630987283
0x33a90f18131852d4763a353f3f70858bc8851cce,202048852018602192668355
0x327e2a0d83dcd4cbad89b35cf9f768eec81687a8,201907347896603925518210
0x3cc5a66b6a9b7123ca1154ea1374c49c64c3235c,200658233869053441314729
0xadadc344ef3bf90a440504052a307fd621c35a2d,200092956577537727957813
0xa9353adff0058de41554a20832ec5b86f763c4d3,200000000000000000328919
0xea5e00ef75dcb63084eaabb1c90ae7fefe4284e2,200000000000000000000000
0x6d699f4d77a8faeaca0f7dc707f9208fa956b016,199679177058594846775956
0x2329665c902edb0337194e5d8776443d2e3eb14e,199488242551104703446225
0x403dc6babd1391af43669a28b2fed58f02081c93,197951226812746603840505
0xf97c3beaf6c90410a84cb438f5937d11ecd5affd,197636914819133847756694
0x98370c2b3ba6f2131cb15c3e9e1fb9be7c7385d0,197289817943091645620689
0x995406173d083119c6a49b695a585955b1888044,196974828127051836615541
0xd7d73a68ecebe60d629967a9394398c4fb7fac68,195168797361573738338609
0x3ed96ff30aeb2b6ce49721c54b1425f31d25cb7c,194254713990706092193744
0xfc43095b89ad335a8c20ce2965b60e56f738e006,190379598406550823965751
0xb408d38419ffba51f868467ced43fdb31f78c577,189948959827926545840298
0x35b66b743210b740202d2f7adf05471a9401078c,189930914671945672277175
0x354da278fb94c7b62e42588d9be5d7c7ca81023a,189916539550225860706557
0x0200201633dc92fdb15992fab231a70d0bf94aff,188042380423991978770661
0x4f38a7801c33c344330cde592f0135266de6e5c3,186306698409641741206480
0x97fbe2508ab1ecdf09a09819a58a1fbb7262279c,185545651536453701377534
0x95045fec6b1bb402b047dcb1514abcaf36bb64b2,184092444469968446476929
0x132eff2caba32819280e0b0d646a1b650926b892,183839114751608001886287
0x8364c1770d021baa5d482dadf2f648c911ec6399,182591739762311238550101
0x3cdd0cbab43123698258e0c78465746736bed4d6,182560654215776478802443
0x4c8b5a97a9f9bc9b87bc23ae2cf61713bde9bf6c,179591394489436108699298
0x8c29eb68fc673dcf15ee2d11794bec3bd060d507,178240914753810600548942
0x77117c5a388c53998fe64c60afd2c2da48a1c273,177262942203469013033076
0xcba5702d51a1d2319d2a92a3d4e5f998f4c5c46a,176475263614328566465314
0x6ac606d84e0210b84749ca42ca628b4dc1ff2e31,175812417238296519782450
0xec95efbc833d586ca1e78849bfd91b1e3141f578,175782352446344994275466
0x15af922e43095a0d64d2413af7b4bf0d10f5e0ee,175094677983373204167121
0x4c685e25e7c280e8c8a3276c79263d0f3480ed39,175051542122510198826195
0x7713b6ad6f83114f139b4a3356ab5a866d36dae9,174556890074928158367432
0x4838504a77873f820f2d990028ee326959ce7ae9,174305018593750476326208
0x3ad4e9106dd12b9d30f15ccc7978aa31fbc31d0b,174286689558532677317964
0x100774a81df8bc6747746ebcc23c30f73143be34,172133401076510217819250
0xf7bc99b8f17f6acf351543e015a798468cc2788f,172100684722395434370170
0x506b51b620e078096d7e583c296071e019996d3b,171793758690280897779155
0xb26ef217f24b215a2b6b97afa0028cbf7a7081f6,171356187604357852915597
0x4cf90432ac19f79d6009439c579d8b29f2b5a285,170073097403081567309566
0xdf1980285b29a9df6f1a1a44105c7e2e90c88cb5,169990505299812451713702
0xb28fc3577dee2a5630dbfa144f0a058641541c9b,169976847617022843002316
0x803e47aff8ec545749ef4fa5e563e366bb04aaf4,169740879223825099136800
0x2825cdb4a71ac7942da889f1ff72d536a8209343,169461250227135986186257
0x278c005d76700766a9af41956e008a0d1dc691f2,168646936558881303283096
0x4baacf01a842097f1cbbe573b0c77ad7aa9fa3cc,168156159629171647825950
0xbc93d62c4fa87a101896117bff938928aa788cdd,168137447439846979954844
0x0becc5953657aabc6241babaaf0c15706ca48074,167164749985170686841862
0xba55bdbf959df826da6c35487eb15fad2164662d,166678647217118059512896
0x04a52c35b9055fe8821ca0d34ef73457f5b1844e,166414471734262718584664
0xd73f6e04032d75b127494432336d0271fa761110,166337063140693298936084
0x0c182dacb81a5502b3499a4afe0e8e5960c399c1,166163913349304200323671
0x101fb72ca5782e61b11ecf6d525ac18f69497b35,165121425612775763859003
0xf6bf57e1250927223f6db954af56d40bef8673c6,164916004052850300144652
0xe6886e52dd57c83cf4db86088e94f6ad62ee1add,161236051642363576086083
0x71799ed91b5225995ca23f8cec362c9db1c13a06,160622014904147452801175
0xf2123f4b641a359a1d3b5433c8abb7bcd6794ed5,159966917702763142560957
0xf9951d77eb1518f578bbf17ad56d40a10658ce21,158902612212827352640725
0xf63621208ebac259761e5ad482db760964158a4c,158339099330611684823917
0xf328a0eb0e61393b88f1204c7fba6ae7c1862829,158257795072794128392990
0xc40dcad571ee3f4cb423fe5cf80bc897ffe3909f,158193512941723180175715
0xbc51dad710cc9275f22083ec95d47102aa373796,157736529696587201300822
0xa582566722038e17815c6044baba56ae08f0aa66,157169916606311760329728
0x27584d51d6bb3541e90514d09ae257cec7d9a44f,156951784972464147114652
0x93f7ec63f7f29a301c01980b1f8506d7f6ff3d78,156413045002689614017415
0x06009b4ad8866be4a860553d7634b5d57cb39e8d,156344462453563149066490
0x387b120d3f987bc952a09554cddc0ca552d48f78,154643213467843387455962
0x162b8d9d4708f9106e5e11ea30d83c3e150dcca1,154449039231606292765104
0x3d613b7828cf998ef95c7e69a56ec336fb13ff76,154417454642314963220705
0xe179dfbabce6222c91235002ac05a0a23e1dd2c1,153298585619956260272805
0x0c60bafc302102daa287ca91aba674a4a17e6ebe,151992213647747042242328
0xae8d461d793683903ddb28a6277e071beb376ea4,150882312217611798549658
0x7f7be181cb775c018ccd38ec8619c6bf5076adaa,150634835283001956780837
0x9d18a90ceabd1d4ba67411d29ba22eb462fbf42a,150000000000000000000000
0xe58d728257b78ac11da38b252348f265c51d8127,149265246853700000000000
0x76bf78d31b69349a51ef8c7fbbc7d52d08e6aef5,149192717386022414027306
0x9b5d5b21e327e3319ecb817565e56f8a543152f2,149039172605527434819678
0xebb7af889dc823098a8450a8bc4938e459c61a3c,148345997986918817052620
0xe0ea51ef15ed485b681f4623ff6c5ecb1c457742,148067931016020845837106
0xd46c5c095de9aa5b23f40332e1460a04725ad4e9,147296752338126717491207
0xde93a926d8059d9d20a93b709312bf2cd8a7046c,147251950358240590869825
0x086c58d4b6b87bd244c7b70534145909fb336709,146636065996568166963584
0x9ff15d24cf746a05d1cfa467a07f37d67a6c9fbd,146106391221782229513648
0x5cbeba25bda2afe7566b47e46e1c707f6ebb3d3d,145238396350185326524236
0xdf70d5b63cfff0d837cc5349c4e52c3010eecab8,145185403565693760126892
0xeaa7c18b19d5eb1fb383ebf323bf0c723659d9c5,144903677322913803496498
0x89b0ef212e85873b23ceab55669098fc515d9319,144762541286641693674576
0xe9ef3400eb98d650b5ff56e8072a3c6949fba614,144117048662153156175471
0xd6cb74c5dd5e9dcc8cddaac013eac51645641511,143535204432573566758151
0x0aafcd0dccaef639975c17581be88c962e703119,143224107395395366678977
0xf234a2b0baa2c7b6bc73076a1aab04ab551157b1,142802456081472756944944
0x5d4c1d24921ff5d37789aa4add854befe1109fcd,142770827368895285932118
0x625b2f657187c820253919fb14fbfaa33d642622,142741438996036308353301
0x4a4fccc44bbd97568d21b8011bdb8a35c7d853c0,142540433815332910937570
0x9aea3b337f3405a436f0a4585b481978b849dbc8,142317622407459503568421
0xfa8083b373e4e24f0a80cf7fbdc245f79eef0614,141379648980005884182452
0x72babdd29054462694c65d7d3415afd92101f1da,141143986670579208098036
0x5731a8775607f9eb6b8b4723ff6f698770e3a3ab,140308998559618953153170
0x5ed83747b9765d5d30170147307f6cab11f0ae1b,140215872032985112163338
0x6fe2e09eb397c79f34f731c884cf0ba27dcdcca7,138847349579252453523423
0x57e9ee9f42ef2f126da128c3343aa3c3bc295091,138491310262750898074752
0x983028d1bcd005f0d6c4539b3a2c285a41726304,138264892424717854292432
0xcaeac4ea0a8f94bbdfd44a5e7c4beaf19ae777cd,137652131820945221335230
0x8dfd81d014d475d96b8d75ae8cd13b427bf36505,137044748661786499730635
0xf38790b40fb1577fddc06fb7731c0d308fdcd446,135704340333313677219896
0x5c1cce1954ea57290eed019178756ee6ae4405fd,135305237882985094658014
0x4a35cecf91421193ba405187d0828851691f701b,134815912419822939920888
0x7ac41fda980e71962734805d1c75d3b3934ac54a,134032336350763532510677
0x2248587409f9a9d92912910370632fde2fc75d28,133713145598844117520482
0x154ba457f81a022b54dd2016c07d4e286d7e11b4,133410794578847934620770
0x7e7ac3b4abac1062ddd54a353bc2a460a18b020a,132451239780010814375220
0xb6a89e57ff005c39ca667b2be7b3c95a14204aa7,131698050535524572171227
0x5a3b9d545cfe352c01b46682b18663f13933e898,131526994185617935337427
0xf23c507316f062f36f1279dafce151c854f30044,131041602578980072562095
0x2994a3998b3ae936e21b0c984829e651df255103,130938316602883870638664
0xc026cbf06c568b9cbf9590684c3cf9a553bbdbd3,130846004174781498894014
0x110b7d2e66b0a161e98f04659938ff1897cf383f,130688251985487514900408
0x24cd04f4d35e2554a66c23c81de0e7b7e45079cd,130551807334566490712000
0x49ed3f1013fdba831a7b43189f4734d5b3cb4acb,130126414296349877865552
0x6098890f987b41287d64cf2ba4e173ca9c5ce75a,130037409856119830837933
0xac3c0bd2b1be60d5d132c76702f729cce5350ee2,129868096799197637070995
0x5dc68b82d0db1eb1a692548ee33ee95e2efaf50a,129805656479534306874543
0x124ec5a8d772b030331b56c56bd56d5ba0adfa78,129443185381376423339188
0x1771ba74a79f99614a20a6ca687eb5b25863cab9,128607439362401207047507
0x480f34c1c0e10f1722ff57a92b35ee67330c5224,128368765443391986262602
0x95ab3762c7059396aec10536b6450b66abac9090,126704056648690161262983
0x1fdc57a6dc7335d57a26d5b99df444ccfebdab0e,125940051443980832666182
0x99d3a0de37a10d5558e47aecaf17f855eeb31d3f,125769149164995302037091
0xe9d6ebebbbd3291f58f942f0e064be1e928a9b9c,125324749037724704828258
0x5c9f7b526d804cf8adbbdee657f2d3984570590e,125044969304097929200629
0x68ba73724f23365afe29b8619fab287a7b8382ab,124539376514830857259681
0x09dc95da3003381a0745d59ef25d378988df21d1,124518945381360961995348
0xce5b44338015b3107eaef2506833e2ea46d9ea56,123164355334315320539283
0xb2ff4d3312f05eddbf8f942e73f2cf029a44ba6e,122809337429601456360721
0xad365e08fb97c282852410ba355a1b7ff2c3a50c,122789145451291564254980
0xf3d36dd0ca23e533c032df92386b69871d3f744e,122683444430284378039915
0xcb823977ef244bb8cc70e29660d7a0d0afa310b1,122308196770901561443163
0x151c9dfbfff128f4bb3f4ec0f2d220f898727dae,122177656366251910191588
0x03f811368b3dc763d8f53894e24f2fbd54d07d44,121990962081212608033791
0x12196bb528a62c66824749cfff4787f1b5dc66bc,121070488301258583634998
0xf177d4dd6bc7406ef89a638b1e504b8ac408dab1,121060674485968645690391
0xe96615dbda046857008de17a191a3526e42d8523,120744841668161209591422
0xa7af357bd748c33dcf0b6d5d9fd83f4ed325b15a,120510397122504283906434
0xccf184c0b7bb90498695507ad6285bf9d36fcd97,120054576241034678718347
0x56be069ab2420bb44f9eae865cabec23352e7830,119917710680322775706545
0xb2656be0f47fc7c20f219fb255cbab9b14ae66b3,119907397094566884239993
0x52c8facece959596330b84e781e71a9711c2ca8e,119585874287925987620961
0xc9488059219fb1adeef2ae007619a2b3869dbdbc,119421743401745759219240
0x800488e663330314437dfc60ae286e5a6e1e376a,118942897103866211531092
0x06444dc133aa3896fc72225cc11523f832e273f8,118172914918933287924729
0xcd9b610b2d6615a830d8ba30645194da74738419,117933003380206900772386
0x01f9abfe18b0ff54b8793dfd2a2bcc08813170de,117752674973830030686757
0x2714741e8a4aeee94d49c94136c46511185fb2c2,117731353447354996213853
0x3f8975f762538d7b46e8da1523de8cb4cdb2273c,116766479592706846288552
0x13bae0b9956d0bfc3373b442b4b12905376c1d94,116607875689820939302489
0xa847d54c1cafce28d0c38add8249db19718868c8,115843185405942321805782
0x0122f5466534f468f8bb0b05ac13c8d03cfde539,114776113454848173752854
0x39fe26866b33cac115108601a3b8fbb841d3353e,114703579653364984768156
0x037e581c062ec961d043e20dbe969864f69c67a6,114651740781570600145158
0x982230ce5a0c4d398b2ccf95f8f46336820765f8,113927933697408571445492
0x854c461ba1aa95bcb3ac11d8e902ee89983c6e21,113157928158661612423536
0x0d9350b325ffddba88f3fcc0c0abb4100ed3729f,112965363578258664733054
0xf684fe7a68c23f4e8f51772879b6983d8f3c69e8,112400964544814481231258
0x6347128a7c566bdce61fbef399efe7abffcd4ad7,112163320737187472619789
0x4a83e1f39fa780548f52339051ed7bdeca860dbb,112024124559047384269555
0x92d9ede3fe1ebe9be34b0e867805050303bdbaef,111877707203051427054810
0x393f95045590b1aae9639629e237dc1f50aa31c6,111774877110357290509765
0x8b1783f14511a7ddcf81f8bdfce32afe706afc93,111401862940169909087406
0xdd415e93747ef70aff72dfcd3bc9aff012268457,111345480591804425958880
0xc279d4232db604b997003b29e585915b994d8677,111287288039407041446458
0xd93d167e181115a42cb9e911f3caa17e6872a604,110592906082605968897486
0xfbda4b14e607885a2f969a7a62d0f59b3625a434,109871801367864157180018
0x0066152567225ea1f4d7fb81238e9b4e8460b132,109715160920694572831344
0x28f0742b101a9de47d8e4fc3dd78c9746c436ba0,109092908869153885279770
0xe031b7ecf95238f864e385674c7da555d2bc2c05,109001334015260002775833
0xb6b3102a51818d4d5efce6fa8a2afc06d69b7885,108946502794269906643694
0x536f6e6bcbab397cf71212bbd2f09b8a5e0d3a1c,107674032835038910097668
0x181a1758a92da328606249984cd40fe9639d604a,107444132745481681597330
0x6ccd135046241c9ba877d8056632d3e411333460,107218319253405735814638
0xa7216ee8560728440800c2f78c414b2f19ef5d70,106474761869839932661712
0xfed4a4015a16683c8c862048a2fb74d5e480411f,105780844100967245805668
0x13c7a67ba40edb2f395c260ba4c66d7c73625ce2,105732386008997670731431
0xf7d33e5102add7836070c43c24ffa9b3e3eb0789,105580844652128083297819
0x4923892af4d7a124e6eb6ce280f45cbf3a514d73,105452814437658342076852
0x16d72589ecdf07b253af5d7b5efe5e9dd84030bb,105375923569741906928566
0x685c87d813a6e8cfad172b7cd6c5e2766afcc08a,105108259537872283097667
0x4dbf9a3793b2ab0db5e015c61bb03eff2090c6e1,104672766963481451125725
0xb1c1971bc29ef31295c1daeac771dca50117cafe,104608565145202385529344
0x03c6a1bdb6753953ed1ccf5d5b0d52087e5b156f,104604920872041540313382
0xbc2917626e00300a96777f71a601cb5c476262eb,104374801102852388114539
0x3403ce5cfcb1684b81cee413fe384a66cc0bdc90,104233609784440973066478
0x217d5407291745cd63b97e057e4a26047df858f3,104012016605250495735011
0xb6a30fd5ed09dadd85ff5d6c0c704273053f6bc3,103845546764390767046418
0xe0c2e90c3a6f61c5a4f2e468cad89d5f347e5fbe,103802785454410873544791
0x323c515c4be2f7d51ab1c4394071e25764be8c68,103477941416792165485439
0x18a3be36c8bc34001195f56c264f219ff8b93397,103220660773136975351773
0x0dc37cc64f89fe9570e8c79ff094b2b1a67abd2b,103043170872363954340497
0x593cee7556f81c9b5426148ef6e8d7f0a53f1257,103039783491935405081704
0xa9a13b84ee026b8a54eccc19ee57d256112ec2c6,103020937989534629860301
0x38caf735641c49b99ce7d7dd00bf7c42aea91473,102936634080528950953391
0xbdc08bbec6b4f455cd2a94e000b0f205b7149444,102846096282714979738101
0x75c4a8ff28393b1ca18e265bf32fab1f330ac794,102708664484596205241061
0x33c49c3f627918c5a69ef0707b529e00439a65dd,102573466105018152318676
0x855986efe38b8d29ce8f23fae3e0526efb74ca03,102554993937413895498542
0x4ea2cacb4041eade555052e4459ad196211ad922,102369302971277579734861
0xe18dc8dd750fb9f80be481a6778283d71b058852,102289520615437340968497
